Date,ABNB,AMZN,APTV,BBY,CCL,CMG,DASH,DECK,DHI,EBAY,EXPE,F,GM,HD,HLT,LEN,LKQ,LOW,LULU,LVS,MAR,MCD,MGM,NCLH,NKE,ORLY,PHM,RCL,ROST,SBUX,TJX,TPR,TSCO,TSLA,WSM,WYNN,YUM
2021-01-05,148.3000030517578,160.92550659179688,133.38999938964844,81.58453369140625,20.600000381469727,27.10219955444336,144.42999267578125,48.996665954589844,63.188697814941406,47.679927825927734,136.0418701171875,6.563198566436768,40.19490432739258,235.54238891601562,106.61334228515625,66.39155578613281,31.591005325317383,146.77284240722656,366.5,56.75486373901367,121.6012954711914,188.6615753173828,30.34105682373047,24.239999771118164,131.51763916015625,30.0853328704834,39.114036560058594,71.29715728759766,110.810546875,92.42455291748047,61.95378112792969,28.724563598632812,25.931991577148438,245.0366668701172,47.344512939453125,107.10343933105469,96.4139404296875
2021-01-06,142.77000427246094,156.91900634765625,138.11000061035156,85.55068969726562,20.399999618530273,26.868200302124023,140.00999450683594,52.061668395996094,62.655860900878906,48.770442962646484,142.27159118652344,6.707361698150635,41.46847152709961,236.88804626464844,109.39842224121094,66.01325225830078,33.30565643310547,148.7338409423828,363.25,55.89551544189453,124.78382110595703,188.2333221435547,31.160547256469727,24.329999923706055,132.56056213378906,31.011999130249023,38.904518127441406,70.95318603515625,115.65265655517578,93.09469604492188,64.67449188232422,30.314485549926758,26.886768341064453,251.9933319091797,48.59449005126953,107.74493408203125,96.94233703613281
2021-01-07,151.27000427246094,158.10800170898438,144.8000030517578,87.00465393066406,20.739999771118164,27.36280059814453,152.77000427246094,52.810001373291016,65.35811614990234,48.62382125854492,141.150634765625,6.87428617477417,41.79652404785156,235.72824096679688,111.88723754882812,68.17496490478516,34.24827194213867,149.31756591796875,367.2900085449219,55.523136138916016,125.70963287353516,189.1075897216797,30.580907821655273,24.65999984741211,134.98179626464844,31.32666778564453,40.46641540527344,72.70245361328125,115.39730072021484,92.34413146972656,64.90662384033203,30.80029296875,27.117170333862305,272.0133361816406,49.339927673339844,106.67576599121094,96.20440673828125
2021-01-08,149.77000427246094,159.13499450683594,145.55999755859375,86.8915786743164,20.469999313354492,28.048799514770508,156.08999633789062,52.404998779296875,63.71201705932617,49.92510223388672,142.86679077148438,6.828761577606201,41.54567337036133,238.23373413085938,112.7464599609375,66.10332489013672,34.463722229003906,150.53973388671875,365.4599914550781,55.30352020263672,125.07313537597656,192.57791137695312,31.340431213378906,24.43000030517578,136.28550720214844,31.8613338470459,39.5521354675293,71.70989227294922,115.76614379882812,94.41706848144531,65.20372772216797,30.234989166259766,27.520830154418945,293.3399963378906,49.03994369506836,105.97591400146484,97.61649322509766
2021-01-11,148.1300048828125,155.7104949951172,145.0800018310547,89.48450469970703,20.139999389648438,28.052400588989258,167.0,54.48666763305664,64.7586669921875,49.42106628417969,141.81527709960938,7.056386947631836,43.427093505859375,240.12832641601562,111.77857971191406,68.34610748291016,34.077701568603516,151.69808959960938,361.6600036621094,53.86174011230469,124.0798110961914,191.11483764648438,30.77078628540039,24.139999389648438,136.93736267089844,32.255332946777344,40.07593536376953,70.87456512451172,114.3097152709961,93.46102142333984,63.48590850830078,30.526477813720703,27.55585479736328,270.39666748046875,50.53535079956055,105.00392150878906,98.0902328491211
2021-01-12,160.8000030517578,156.04150390625,151.08999633789062,92.65902709960938,20.1299991607666,28.032800674438477,191.99000549316406,55.436668395996094,65.11070251464844,51.354671478271484,139.8213653564453,7.420587062835693,46.13827133178711,244.64349365234375,110.93910217285156,68.98561096191406,35.747474670410156,154.13333129882812,356.92999267578125,54.062259674072266,122.85501098632812,188.7686004638672,30.271102905273438,24.520000457763672,135.0748748779297,33.026668548583984,40.62832260131836,71.2185287475586,114.583984375,91.87055969238281,63.51376724243164,31.215435028076172,27.970577239990234,283.14666748046875,53.748924255371094,106.91873168945312,98.0902328491211
2021-01-13,169.99000549316406,158.29449462890625,146.05999755859375,91.4554672241211,20.100000381469727,27.899999618530273,198.0,54.05666732788086,65.38665771484375,51.052242279052734,139.48410034179688,7.420587062835693,47.01626205444336,242.62496948242188,110.48480224609375,68.76042938232422,35.33452224731445,154.89950561523438,352.1400146484375,52.8018798828125,122.00634002685547,189.2057342529297,30.021257400512695,24.610000610351562,133.20315551757812,32.18733215332031,40.533077239990234,71.00232696533203,112.69253540039062,91.93309020996094,63.263057708740234,30.05833625793457,28.234142303466797,284.8033447265625,54.51255416870117,104.87757873535156,97.61649322509766
2021-01-14,180.5,156.37350463867188,144.22000122070312,92.02091979980469,20.920000076293945,28.236000061035156,207.24000549316406,53.97666549682617,65.68160247802734,50.649051666259766,143.01559448242188,7.7164998054504395,49.71779251098633,237.56971740722656,110.72183227539062,67.5624771118164,35.074180603027344,155.41026306152344,347.7300109863281,53.16471862792969,124.34019470214844,186.0030975341797,30.261106491088867,26.420000076293945,131.58279418945312,31.433332443237305,40.399749755859375,74.53032684326172,110.71597290039062,90.97704315185547,63.160926818847656,30.084827423095703,28.83502960205078,281.6666564941406,56.876136779785156,105.94676971435547,98.19043731689453
2021-01-15,169.27000427246094,155.21249389648438,142.75,92.08553314208984,20.790000915527344,28.11479949951172,187.14999389648438,54.33333206176758,65.99560546875,50.7865104675293,139.5634765625,7.458526611328125,48.21265411376953,243.98837280273438,107.06764221191406,68.98561096191406,33.97895050048828,156.2767333984375,344.5,51.025901794433594,122.28602600097656,187.26095581054688,29.781404495239258,25.3799991607666,131.04269409179688,31.112667083740234,40.666412353515625,71.66075897216797,110.62139129638672,91.4327621459961,63.56947708129883,29.69618034362793,29.026723861694336,275.38665771484375,56.753421783447266,103.25435638427734,97.13365936279297
2021-01-19,173.69000244140625,156.03799438476562,142.57000732421875,90.16305541992188,20.8700008392334,28.589599609375,198.75,53.849998474121094,67.85100555419922,52.21607208251953,141.6763916015625,7.602691173553467,52.91139221191406,241.86361694335938,106.59358978271484,70.47178649902344,33.35054016113281,156.29507446289062,342.25,51.99028015136719,122.34386444091797,186.52943420410156,30.510953903198242,25.299999237060547,129.69241333007812,30.929332733154297,41.91402053833008,72.2110824584961,107.79368591308594,91.6203842163086,62.38091278076172,29.44886589050293,29.021196365356445,281.51666259765625,56.81250762939453,104.16802978515625,97.83512878417969
