Date,AMT,ARE,BXP,CBRE,CCI,CSGP,DLR,DOC,EQR,EXR,HST,INVH,IRM,KIM,O,PLD,REG,SPG,UDR,VICI,VTR,WELL,WY
2022-01-19,-0.004915477045092542,-0.005062798491586418,-0.027464857217727845,-0.024849661586221816,-0.00440212544899099,0.0,-0.00603034364320465,-0.010531959983194006,-0.011412685057743177,-0.008990427214185526,-0.0197740743338497,-0.009477425732969835,-0.019278726491221865,-0.02535244494062905,-0.016635767403637147,0.0010429338892086193,-0.02513378549512668,-0.034440307920466595,-0.016432760879195207,-0.010676392315200567,-0.02943986081951966,-0.01892678147039395,-0.0025458168869531006
2022-01-20,-0.01228915651024931,-0.0388195420540155,-0.028407189342370742,0.008292038627619291,-0.008406571487288628,-0.011619937886404363,0.0030335210159140313,-0.021008776313948152,-0.009751196685003904,-0.01527151915425451,-0.0034579598662970445,-0.023570700767473696,-0.015032300398287735,-0.023121088881488894,-0.018229490730148123,0.0035807665114790943,-0.03236429108915817,-0.007807026266636319,-0.013400609056738344,-0.008273382046670719,0.011226965709417058,0.005261664911198061,-0.0227157844512339
2022-01-21,-0.0047979464228269375,-0.008823669665192102,-0.018777310455025287,0.01805238259237041,0.0033029322552959872,-0.019087203659238994,-0.0028958972747054057,0.0025753119112905676,-0.0032825064890077416,0.0005117902798781326,-0.014459427289883808,0.0009561233686004034,0.017844256834526284,0.0012679011184242306,0.008912708921724688,0.008369397052716554,-0.008078515963123367,-0.003187892354324817,-0.006350329142517874,-0.01414557009236772,0.02220506467152905,0.017794766346912683,-0.007312497840438081
2022-01-24,0.014871738382157718,-0.0067148367179593604,0.005155481289275343,-0.007486967985780524,0.007462242988591106,-0.017907454538295786,-0.006711612114578158,-0.005137053962727678,0.003179511503737187,-0.002455445832624914,-0.00234740069123629,-0.004536887025430869,0.023529593449793662,0.003377045985669014,0.0072140066590087315,-0.013639737028040777,0.012859135842191227,-0.005851836055348336,-0.0024854297566190287,0.011773212282805812,-0.014481613422077877,-0.017026652158098066,0.022099568279823067
2022-01-25,0.008574845966994538,-0.005633540874460552,-0.006780754620032581,-0.04853597409080335,-0.0077880030880636,-0.03747308762630541,-0.008056954099859182,0.008605897671410734,-0.008150074004576013,0.0024101746686202574,0.0023529239465347462,-0.014151852943424248,-0.007888256694972617,0.019351985227077373,0.007454860836801469,0.004239928429838891,-0.0022567523233449904,0.004654309628023601,-0.003381357796296558,0.007999941186844328,0.004253550391339678,-0.005696603937831779,-0.00978131742336974
2022-01-26,-0.03165285388907502,-0.022867640278310786,0.003413441302368314,0.008971422959272335,-0.028982579859867408,-0.015811419214170064,-0.03235735018659647,-0.013367402580539811,-0.0026251092237816742,-0.012380332259577687,0.0005867007414452896,-0.010948949964059151,0.005906376449254402,-0.008254081605361008,-0.014363958060591098,-0.014549254139185952,-0.0042414056669976,-0.008175481825797304,-0.005535661924775392,-0.00793645005318655,-0.012321874457796755,-0.019641757976056606,-0.010137808226284961
2022-01-27,-0.025432852123212668,-0.022032590291333087,-0.036374869476557437,-0.013957800424759803,-0.030129937546436447,-0.002425032645782088,-0.01671967962182952,-0.010089392562621091,-0.008238772233901015,-0.014037502451275996,-0.02697944512360817,-0.013284251589253393,-0.014001874343397946,-0.0262172859275992,-0.002502672546245477,-0.020498224292986422,-0.009371305040109856,-0.0116087136043449,-0.019393157102011616,0.003272664802954406,-0.005068365179602186,-0.005128510990875412,-0.004989314287076274
2022-01-28,0.043734004317826924,0.021666500160167246,0.02561813898612164,0.031037003242392558,0.05309767829287848,0.023549119704412647,0.02492108205794863,0.017472080508615706,0.02561429977410179,0.034516802765915955,0.011452753596930432,0.03689863609151112,0.03069187534122264,0.034188002403876094,0.025531231682306643,0.043469299359252034,0.02035253266539816,0.01744377093489291,0.032777966971218486,0.02319677151570443,0.008620868337387622,0.007672167816531461,0.0464497880921404
2022-01-31,0.0191675006450438,0.02785384354057574,-0.010767882935538431,0.030611150724959346,0.010128585768991671,0.041413103781844374,0.002350586608541816,0.012307078885358091,-0.0018000980821396562,0.006500393948225991,0.03337315842664923,0.009377044013829883,0.020444295065668694,0.0024795022108097253,0.0024117815386635044,0.011285209092644743,0.00786640928593707,0.0054646614339235455,0.007801351902436693,0.01381526703444047,0.029914341263256983,0.030573300256418134,0.019672553449447294
2022-02-01,-0.0053677111779560915,0.002258422442827479,0.030335450985634616,0.0018749008118446042,-0.010629573963625849,0.004988575482502533,-0.0099842659194197,-0.013853696740506072,-0.00710003202796905,-0.003178582074748526,0.0017299768896963386,-0.0038111222694782176,0.004355452914829971,-0.004122313940372213,-0.0040340115290128375,-0.021043171949289396,-0.0009755800184707564,0.0010867109261984975,-0.008620678874162402,0.0031444314406443574,-0.011504970783906998,-0.02274025560407722,0.004946470475694964
2022-02-02,0.00875477571890304,0.008398149789556442,0.0004329511387086704,0.016743864848576928,0.01899545906510358,0.006949338376459169,0.010084956809996548,-0.005160414478270536,0.04426785163390212,0.046821358398767776,-0.010938271748112238,0.018651151329152293,0.011274974046024955,0.015314806730147401,0.009691855130281146,0.024817657553094064,0.0020924726301703167,0.014861630049385788,0.028571550213362107,0.0020899594772390007,-0.0032435244144427555,0.0022442591330500417,0.020674607293708958
2022-02-03,-0.006499166452657579,-0.026051131077807432,-0.01618621127887021,-0.010752693734917051,-0.012608607609054467,-0.039154912384463,-0.01494345619647175,-0.020173039087675648,-0.00445666384458443,-0.010976393706363385,-0.00582071195377265,-0.004694518322373997,-0.016080572749234467,-0.01997562536437092,-0.01618922921650834,-0.005657104458485884,-0.009745059799511901,-0.026679825915795652,-0.007418986958900642,-0.015641318365191448,-0.01933396508709062,-0.024631670397063488,-0.003617170125136404
2022-02-04,-0.01703240117788607,-0.0061525506575186295,-0.008446364896493308,-0.008715230764897552,-0.007595865307396976,0.0048373178708553954,-0.012516615778339513,-0.02882342280944683,-0.01604971649138498,-0.015058271695909675,0.022248179318553607,0.0007072649222359395,-0.005447826565587843,-0.008735397305595138,-0.006989777375835171,-0.018856903371139655,-0.012371943213498104,-0.0026107366390724085,-0.009212462424313839,-0.006355975490846433,-0.023423771001337967,-0.02815367973918459,-0.02008697642981372
2022-02-07,-0.0006898085299055223,-0.016001179457888703,0.010203927588829043,0.009483345378224817,0.0032723915111272373,0.01239968543078418,0.006130946802447967,-0.014233949342402852,-0.006324869851145887,-0.008487969025132824,0.02176403541435956,-0.01791190508387519,-0.00810697172740893,-0.0012591443641734035,-0.002199920231847785,-0.009381843940579171,-0.004839683927541638,0.025761212933607336,-0.011929863232024163,0.001421611483945151,0.011393199027338596,0.0037300252803138534,0.012101558791936196
2022-02-08,-0.003816950297829469,-0.003252276145833899,-0.0007025241579885488,0.016146333859131223,-0.018795864879120217,-0.0050432055680946775,-0.016911884103582242,0.002150529775525989,-0.026353830515404963,-0.0029536447281912626,0.01849760704542658,0.0028798650951669114,-0.011486578058460428,0.01344546466573715,-0.007201614902180409,-0.0056560293324338096,0.008010309251474723,-0.04619948022985765,-0.011008417315191643,-0.0007096729929761958,-0.0037550668106608454,-0.0091665655123917,0.019765944594752227
2022-02-09,0.01862857729701073,0.022465722636469954,0.02425936896095604,0.02080126866608145,0.012113451771767592,0.028819663661388883,0.023262328259190834,0.023911810948279433,0.03589841014030304,0.030980159497216553,0.015410093225527,0.024647101952273598,0.02949726127018848,0.02404653376450261,0.014952262148207884,0.02764733351063442,0.025400718453729265,0.007392283873029815,0.023518553805833564,0.024857679904763952,0.030152986617557387,0.022627775693145002,0.018665038402056133
2022-02-10,-0.02953305844663978,-0.031074993895588765,-0.008152354967922437,-0.01688680108988061,-0.036684631582926897,-0.01689195611165073,-0.04567102106497978,-0.02809650540360975,-0.03709034492837693,-0.03151028481964546,0.004878182228926109,-0.014012001356696113,-0.02821807119837627,-0.022672229705555935,-0.01925346921834037,-0.04466740631564692,-0.024356455036375735,0.0062199167564562785,-0.03350295414206439,-0.01697828563109749,-0.012131843921062702,-0.013691805592016881,-0.017618403864828602
2022-02-11,-0.023133055851307538,0.002375653845659187,0.0180826617376193,-0.025909192706676576,-0.02409709478361244,-0.055125983333311535,-0.02795844157332328,0.008703600274473366,-0.006783907065471273,-0.009755748337390013,-0.025890082409747772,-0.00404775914033384,-0.007594265250041143,-0.007870593998431374,0.0037182208367083636,-0.014282991349591767,-0.052056688667562856,-0.014932513564940075,0.0029039116088491745,-0.004229930437667284,-0.010916296063201658,-0.007064910098382948,-0.006216928903201913
2022-02-14,-0.011017288043257745,-0.010934696121145171,-0.006118736576795514,-0.03250914178219677,-0.007697978298574659,0.0,-0.001100371852007509,-0.010785899014545741,-0.005325176767109974,-0.013761718788782407,-0.007198035039013617,-0.010279625949751403,-0.017555715309873987,-0.027139862363062206,-0.008890119363743731,-0.006629805885744022,-0.02498878733842913,-0.013607996664672273,-0.011762585289315619,-0.0031856978552146087,-0.013401457178521037,-0.0054923738530356925,-0.015640312788871902
2022-02-15,-0.0038412854681622033,0.008495994495502979,0.025224410189588653,0.018022648294075516,-0.0118150015323778,0.025761549214567747,0.0028648880761790174,-0.004672961376164464,0.004655289611460445,-0.010452863459345263,0.04405985944784718,-0.0012078384701998957,0.0022910788079246736,0.018454857418719994,0.002391693577463494,0.0019266084361013736,0.01534683984947316,0.01015021216125711,0.0027465952095786506,0.024857679904763952,0.016979456736698095,0.018701960357264458,0.02248863018760794
2022-02-16,-0.004541871457522606,0.010314101435740186,0.022352011947623263,0.016703321793092307,-0.005615949680448984,-0.005909314691267098,-0.014136166036874731,0.002191233957300698,-0.0010424327780085285,-0.007388968938492946,0.03151749074468535,-0.02176520278428573,0.005942624828091159,0.02275605849225326,0.005816861262670336,-0.00851518062163259,0.01677750777919096,0.017973371323053433,0.0056613385341708344,-0.0027718877678948317,0.029660162164875548,0.03363727364901892,0.0007170999239829445
2022-02-17,-0.015753382056357013,-0.005772372029594353,-0.004568281522821849,-0.018199689585347456,-0.007894786683861232,-0.024372111269655217,0.023476691685229367,-0.004997047436865909,-0.015076120842639762,-0.010641446885704564,-0.0005179650899265198,-0.02892484852423005,-0.00999784735344067,-0.01606928960604015,-0.004745207030207976,-0.007618839035853697,-0.008176192849067454,-0.001320957641954501,-0.015253293396217504,-0.03022937027635808,-0.009347345977956167,-0.020860646290826956,-0.030685805112970477
2022-02-18,-0.0010059130696874474,-0.002150511341975192,-0.006720402772744882,-0.0011022104908605668,-0.006304975796755152,-0.010662674202083333,-0.018582835077782356,-0.004080274077439161,-0.006711377214549175,-0.006623357886401893,-0.009844677710118543,-0.016802366608739128,-0.012852833509679917,-0.003350176916114944,-0.007300463691346848,-0.0050948447028367205,-0.0032972244285888186,-0.01893232719023208,0.00018432930553324844,0.00035843574146365853,0.01944929639396409,0.008765573213774136,0.00025551206632368206
2022-02-22,-0.0003063675313523806,0.01061353252381081,8.244159269099605e-05,-0.005216212857117486,0.004989929765843337,-0.03094685782872242,0.005917124604757573,0.0015758171802413568,0.0035561374592056882,-0.011734591191510324,-0.027210983456546378,0.004660795901711312,-0.0076727777929676,-0.00546204863386246,-0.008854426681055183,-0.0012630310337324868,0.0021052661131233386,-0.020574329158418614,0.0062684986442007595,-0.021848173248617986,-0.0007555802993209904,0.0012069128641130078,-0.017866144766016445
2022-02-23,-0.004028562384813972,-0.009755693908488516,-0.02318278966176146,-0.03146107870116421,-0.01973641643813795,-0.14998409330601825,-0.02772056413959878,-0.02831971104234232,-0.010985003917277525,0.00717845932681227,-0.013448100915667505,-0.03556681357586189,-0.01030888791105733,-0.020701400738864506,-0.011962577885009984,-0.01130831943731292,-0.02115825003056715,-0.028830139718082348,-0.013375042072999221,-0.012449707819491729,-0.030056780502546232,-0.024951798991765473,-0.031184958882884084
2022-02-24,0.01890527705729772,0.023364684402636504,0.013597942283232634,-0.023008918726179495,0.031701232268613655,0.13271025185273078,0.01595685249019385,0.0003237164357019484,0.01074889426274872,0.016772843050424147,0.008178924604638427,-0.0042759900450324295,0.07552083686331001,0.027610185070295445,0.00750925703290628,0.018258092884326782,0.010271150383426075,0.027970448787074664,0.008728079149368684,0.02076380937429745,0.013447813645288909,0.013969485443744434,0.025482849586327738
2022-02-25,0.00824160586163214,0.018885920045560223,0.02874756273371082,0.051044342524054764,0.015636308689424228,0.018151853407852858,0.026500156873160208,0.024279729323255506,0.031076292942521233,0.023400590719441894,0.014061890238080466,0.04777248322302374,0.07131838258960954,0.0251888451981781,0.025250900826621736,0.03572145439826113,0.020485761807353287,0.013640784591800514,0.03166438095337809,0.019615099051270013,0.042307549014067414,0.027920001738582112,0.025372857612302013
2022-02-28,-0.02905926130874603,-0.022098562475636907,-0.009314617810363579,-0.01804723541382025,-0.005907610890354964,-0.011183183677052844,-0.02160985672726856,-0.0183311936545989,-0.022461643632842532,-0.031053789156129663,-0.025600171703537122,-0.03176247745607996,0.010478813783257657,-0.03644570410237591,-0.015829128140946946,-0.017513798352892795,-0.020223176544385768,-0.01531839166319049,-0.020878049492057182,-0.003918911043086948,-0.003689995701069426,-0.004898228862166065,-0.00816345230454174
2022-03-01,0.007405140805169408,-0.008394717537366536,-0.012018536332467411,-0.013526046249177637,0.008524081163494346,-0.01934103463271264,-0.005929598404501135,-0.009980697164084784,-0.019577988916513744,0.01716711074383359,-0.046524313200750345,-0.009258960482255385,0.009963204091065325,-0.02592429741951152,-0.004085916599153139,-0.0006174023166283238,-0.015783980397327757,-0.021517709608720903,-0.010205927385759428,-0.001788308846763953,-0.010370399274601705,-0.011406113609229385,-0.0066872571011885595
2022-03-02,0.010719804079244444,0.00974384108633286,0.01704717159674396,0.025643677253136987,0.03089083971251627,-0.0018385526823512244,0.008872744630854745,0.024390270082778498,0.022360428606816196,0.012227090782095384,0.028702723210631387,0.03871822598193253,0.016307693289912217,0.03708574931173647,0.004254555038418539,0.0128981390114149,0.02791064694127665,0.03098037129039466,0.027251022584135365,0.032246561160835574,0.05014957998500691,0.02441083579752079,0.022527384091526326
2022-03-03,0.01835485776017931,0.01349932868825765,-0.003173348128167386,-0.026533304733159957,0.015242632274892642,-0.018921651791987903,0.014263624900951122,0.022539720128752272,0.013918091427248314,0.007846496321306962,-0.018415279326505996,-0.0064268732976006104,0.024762534456028495,0.004627520888101699,0.007866867615051953,0.013139928523840272,0.014551451014026995,0.004612127509462605,0.008782764153835831,-0.009371648352020645,0.005880319543829726,0.012092795915066068,-0.0035619781325074706
2022-03-04,0.012922926074092622,0.01279909368864085,0.0053058528422063045,-0.05954502926427485,0.01853972058862885,-0.011435432358724573,0.014573114408313659,0.023284644541270882,0.022147939831263397,0.028938610233366413,-0.018760699699293726,0.014230446040581768,0.007925563204380648,-0.006281389928334047,0.003001655590083585,0.008423640984893899,0.0022178456419394976,-0.018076296939623204,0.03144995516204818,-0.023475872219251626,-0.008680340389839114,0.02003022614793637,0.0033193667502564583
2022-03-07,-0.026271646054463416,-0.026815791120681887,-0.016645149137996307,-0.036227845648953094,-0.012953770962615185,-0.08028311219241036,-0.022407644198841004,-0.02427174639307539,-0.009479828824962011,-0.003185760126453663,-0.03997678126670745,-0.02397973812377363,-0.020521621192869266,-0.023598896918081258,-0.03217570131305603,-0.012795067699375773,-0.02699911208359207,-0.06297025564306769,-0.00775196052912841,-0.039110140495838164,-0.0007149595522719654,-0.0018373021158589742,-0.021119716744652517
2022-03-08,-0.017455199598207294,0.007178856021010649,0.007761632417117026,-0.018621335038166875,-0.01657427707024217,0.01952320079951808,-0.019321320635147132,-0.0009328631067926363,-0.019254688269267906,-0.018277257167059746,0.05250457031399125,0.009409301470889586,-0.006461666470897742,0.022011439548126788,0.0035566118801722,-0.012893712749929453,0.027141943654287903,0.024323519226141288,-0.01770827725266133,0.0029873530153678995,0.03469264016148621,0.01622189017802067,0.0012996144920665031
2022-03-09,0.022546969433939745,0.00738981191642174,0.01614059078708796,0.034413650223410475,0.000632668652637669,0.04989871139656055,0.014682985237473689,0.003112251501972807,0.019748927329291455,0.007019705424432088,0.036123669440894846,0.019420186803267292,0.006897775342673107,0.01873139040903138,0.004160262859321584,0.02374292136794387,0.009447694972807064,0.0218131758799629,0.012195094181424171,0.02271030003782437,-0.0008641640895992175,0.004868210433008002,0.012201443964264591
2022-03-10,-0.0013299784354284805,-0.004317883274702616,0.007660234214338368,0.0012532826086220084,0.012704144001091322,-0.01648541948724236,-0.0011812020553676472,0.013031427549414776,-0.0031896536856657054,-0.008536601898261553,0.009961409683264755,0.0010160499677533963,0.005872060715288896,-0.0033432161304411956,-0.005370503070510013,0.003987559413716202,-0.008043081225518889,0.0003014986255209795,0.000523867018300761,-0.004368346739076823,0.018162915892720788,0.018927328251199027,0.028468952850150497
2022-03-11,0.008762860985979781,-0.01541451422216622,-0.012242900591889372,-0.003527509880318025,-0.01441799381047415,-0.011590611709270005,0.0028826292976673606,-0.0073507600315294575,-0.007999953862764198,0.0011719193561561259,-0.012602787227849355,0.0010146917248625709,-0.01673488624104935,-0.0058702299440874794,0.008176432478835594,-0.02151187397264298,-0.014595353865325955,-0.019304462194245642,-0.011518342144004046,-0.008044071058694091,-0.006116347511023856,0.008513884302532748,-0.011970110001220613
2022-03-14,0.00038308271086040513,0.0,-0.005184704379634808,-0.0019412831967311472,0.0035433950035133055,0.009381209722185702,-0.01390751645074717,-0.0033939441200950826,-0.004838803939705594,-0.018768285848765442,-0.006659219176642028,-0.008871811726681722,-0.0376869470732214,-0.01940088803811979,-0.007192102497012187,0.009064233398928145,-0.015177706811642766,-0.014302316017657857,-0.010946380197401018,-0.013269277763687692,-0.011794702270634061,-0.002631300923010338,-0.02145392067142038
2022-03-15,0.005448546863018322,0.012365324486079965,-0.0011399860458298772,0.0019450591072927015,-5.78277789187176e-05,0.033780149488404465,0.019307677738777507,0.010835914442596462,0.011692472117844632,-0.008675293383495264,0.013966425877266486,0.010230003168935076,0.013533202999041372,0.017204201691509935,0.003699175394689558,0.01789923547670136,0.0176351593544517,0.00538266867535353,0.01570877980870966,0.007844481215450116,0.007092123807734385,-0.008464374270765518,0.018055607474648072
2022-03-16,0.014478671064367399,0.0045082384064103476,0.00913090983716991,0.03882609955153238,0.0037045812523572863,0.029218510066573167,0.006807232209617542,0.015007759608960836,0.0094976958567361,0.019610798515035777,0.03911850110145276,0.007594861836925482,0.00883327126754252,0.009302479262002672,0.007371012458401216,0.017979401029970976,0.004068676374562763,0.019009850929484262,0.0017575002566876385,0.011490128518487852,0.005496452177112143,0.005654206220091718,-0.005067299783227397
2022-03-17,0.02299375613861776,0.012524650921662106,0.007755731994051773,0.0008794309110824461,0.02029957180359876,0.0507307327346016,0.015800697494918525,0.003620965230751727,0.012468885739161717,0.01354657869252951,-0.0010605876681766269,0.02261338363373655,0.009366544829682244,0.00041891680599626113,0.013567039644846401,0.018728353760174343,0.012006543195606012,0.002436461269273771,0.008245657956598818,0.019054612857699826,0.012128589058233219,0.01433128041619125,0.0061113319196430815
2022-03-18,-0.0106469581259786,0.00834980353895931,-0.0015231431018301045,0.0004392453024968379,-0.01153049405277251,0.04252597729587304,0.005570706800680947,-0.0030067969432433506,-0.0035826659074340572,-0.00821310119294305,0.01008528909908657,-0.00024587012063881364,-0.0020172338558980263,0.005862664810455831,0.005865543533025042,0.022341218573478594,0.0011867427021396981,-0.006152655688250519,-0.0043502107926941536,-0.009708635645402697,0.0035441943436760326,0.0017390396024135057,0.01214886010810523
2022-03-21,-0.003669663876083251,-0.010734009922254484,0.007707557191601877,-0.009002082860806171,0.0012579078320404946,-0.010427853315791547,-0.013022476218557899,0.0006032725455962229,-0.0012359508201988945,0.007715384101769196,-0.0304784689848836,-0.003194669998093813,0.01374570839596534,-0.0029141998655959345,-0.004485709985404318,-0.007742550363274425,-0.0007408023939455832,-0.013604425579161195,-0.007864250429871822,-0.02432838180986363,-0.0006728015665169451,0.005750278182764301,-0.02000488064183148
2022-03-22,-0.008152655055027491,-0.0014466870233023066,-0.0007171690694626198,0.014512077508633592,-0.006167729856358384,0.03812179034570029,0.009039142028377078,0.008740295015333244,-0.00888734935607205,-0.0009189807883681622,0.008130221930333192,-0.004191677826367424,0.015952010290399388,0.019206752818930584,0.013067062779625438,-0.0015727569507968386,0.01808461826333385,0.029288790902915363,-0.009160022178510419,0.02753987532105695,0.01363184736457379,-0.0008630022980523622,-0.025261757670481888
2022-03-23,-0.02365750950006751,-0.015523074808117765,-0.017062451978292037,-0.024568682627357452,-0.0034481087083777506,-0.002537664940533646,-0.012787031961734696,-0.004182808032772156,-0.007491460940396877,-0.011137212498028903,-0.01290325249918678,-0.018073734909268224,0.023552693000665093,-0.015977166091262096,-0.008154097842418717,-0.00907574400224731,-0.012084998545494052,-0.02130371383143226,-0.008711179379779943,-0.0036695944307002515,-0.0014942879428462286,0.0022673490687117326,-0.0013086868705686205
2022-03-24,0.006367464740729689,0.008461974617586021,0.0230370558389954,0.00817189871908508,0.010898617324317073,0.009278700230674453,0.007317884810169373,0.012900982332751942,0.007548006536543195,0.006716327603262684,0.018518413503790798,0.010842293586595275,0.006519531189715266,0.0029141052947743162,-0.0017939142023628563,-0.008522527464988605,-0.0036844136691364104,0.0009229495127602849,0.014347379137925387,-0.0003683954700450798,0.020119646648583567,0.019713384698251124,-0.0020970295588241816
2022-03-25,0.02208182397361469,0.01631301129551188,0.029019784610995414,0.0019986709977275474,0.012948301256314965,0.0017792869638721953,0.004213640837897659,0.015106940248033274,0.017662262230274672,0.013856170128182299,0.020855902904803436,0.009478692786931031,0.016193421301383015,0.01203830304859066,0.017520495255950896,0.009237486232142045,0.024112653742954127,0.0003073661541446171,0.014851465316771506,0.006632294643130976,0.023635065796107746,0.016480232040873233,0.0139218874789524
2022-03-28,0.0180314590077435,0.008718058506234305,-0.00023111853548929417,-0.005984052840321996,0.018301765785045054,0.012285403508708548,0.01924331231419618,0.008170122142840963,0.011907464461914152,0.015539500750785251,0.0005238157117206654,0.0,0.006374247108633657,0.0,0.011331775061445892,0.01919521016425696,-0.0007226517253763332,0.012137946435487601,0.005052114418204967,0.01976579137712542,-0.005254694157167505,0.0004154104915468082,-0.001554577076682384
2022-03-29,0.02252763862316365,0.030198470371394226,0.02127166023705307,0.04069121126040831,0.016811361317020657,0.017546380449651178,0.027113541698591925,0.021418364441240678,0.031083325095697223,0.04321390530598879,0.03769569702946507,0.024956611454915567,0.026825640509040793,0.04019700789140335,0.02764848220118843,0.027127997609253995,0.04712351856997232,0.04804550133965435,0.03172162791360322,0.036970484119514424,0.018728768863061962,0.021296673434831215,0.012454629323344957
2022-03-30,0.0012774055864455125,0.0029280388623811326,-0.005093776765063063,-0.006213195935032334,0.0037526222975905466,-0.02299178845120764,-0.0038006891099813256,-0.013034857492813412,-0.014857830331453714,-0.0016722630681156314,0.007074857618961428,-0.013741644371184525,0.0061685599495378,-0.014195741268662077,-0.004814686674038393,-0.0033997152585054646,-0.0006900823338983342,-0.02382672758160853,-0.02520183066183912,0.0017305617248235539,-0.012727707186869108,-0.004577471126776311,-0.012301419700820437
