Date,Spread,Z_Score,Volatility,Target_Return,Target_Direction,Pair_ID,Sector
2021-07-22,0.6619795571615086,-0.7727678160838064,1.0949557904884322,-0.13736992087174826,0,AIG-CB,financials
2021-07-23,0.5246096362897603,-0.8115139863859498,1.0729753841770957,0.047739751492450466,1,AIG-CB,financials
2021-07-26,0.5723493877822108,-0.6933202416240257,0.9949058076306159,-0.5606561726972288,0,AIG-CB,financials
2021-07-27,0.011693215084982,-1.177683379226183,0.9296621305895092,0.41024840230517867,1,AIG-CB,financials
2021-07-28,0.4219416173901607,-0.6640516011087315,0.8551445110448422,0.47464717771844533,1,AIG-CB,financials
2021-07-29,0.896588795108606,0.0026959845701165787,0.7413277829202245,-0.8013899129109348,0,AIG-CB,financials
2021-07-30,0.09519888219767125,-1.0620142710510099,0.6311319198295092,-0.38931101638858934,0,AIG-CB,financials
2021-08-02,-0.2941121341909181,-1.795722566773983,0.5096802535735403,-0.24001386954238768,0,AIG-CB,financials
2021-08-03,-0.5341260037333058,-1.9635981968556098,0.5400523634286484,-0.4533202390038369,0,AIG-CB,financials
2021-08-04,-0.9874462427371427,-2.310461263678431,0.6056314604724815,1.3100677839333414,1,AIG-CB,financials
2021-08-05,0.3226215411961988,-0.12667180479042736,0.6046798425107006,1.4496321125149265,1,AIG-CB,financials
2021-08-06,1.7722536537111253,2.044860136261708,0.6570273165860907,0.6109082957609999,1,AIG-CB,financials
2021-08-09,2.3831619494721252,2.456190268938033,0.7720721778467113,0.5762528284357913,1,AIG-CB,financials
2021-08-10,2.9594147779079165,2.5095943102501383,0.9458695538860815,0.09547954173474693,1,AIG-CB,financials
2021-08-11,3.0548943196426634,2.13671012501842,1.0927144652822811,-0.3325623255156245,0,AIG-CB,financials
2021-08-12,2.722331994127039,1.6503783661074327,1.173106210615709,0.39404364675533543,1,AIG-CB,financials
2021-08-13,3.1163756408823744,1.715381495817393,1.2731257582375197,-0.379552269538749,0,AIG-CB,financials
2021-08-16,2.7368233713436254,1.2693831286871082,1.3104714556833363,-0.6636967809050205,0,AIG-CB,financials
2021-08-17,2.073126590438605,0.6918611364389331,1.3138635632326545,-0.16520622767333037,0,AIG-CB,financials
2021-08-18,1.9079203627652745,0.5202615790394223,1.3205670855836746,-0.9684201464820461,0,AIG-CB,financials
2021-08-19,0.9395002162832284,-0.2243867191926285,1.3158348378515854,0.35643769104240874,1,AIG-CB,financials
2021-08-20,1.2959379073256372,0.017327352171090122,1.3051858704335777,0.715383086053393,1,AIG-CB,financials
2021-08-23,2.01132099337903,0.5107070212974927,1.3041722420559863,0.21870743799971848,1,AIG-CB,financials
2021-08-24,2.2300284313787486,0.6050962436782368,1.2788719253656604,0.17606148146529677,1,AIG-CB,financials
2021-08-25,2.4060899128440454,0.6691240406538277,1.2713557026671325,-0.22271127134955293,0,AIG-CB,financials
2021-08-26,2.1833786414944925,0.44422736975821925,1.2688184915640084,0.38608785771121035,1,AIG-CB,financials
2021-08-27,2.569466499205703,0.6702239518253068,1.2324512960470566,-0.2696963166148052,0,AIG-CB,financials
2021-08-30,2.2997701825908976,0.3743197983974018,1.1397418662906205,0.47031250383992074,1,AIG-CB,financials
2021-08-31,2.7700826864308183,0.7289558436729998,1.0038056780774536,0.2458034649427816,1,AIG-CB,financials
2021-09-01,3.0158861513736,1.0639109170423668,0.7306691262695131,0.5874176025390625,1,AIG-CB,financials
2021-09-02,3.6033037539126624,1.8743550774856477,0.6406205347697127,-0.22883495946049948,0,AIG-CB,financials
2021-09-03,3.374468794452163,1.3561367064029368,0.6576067378598455,0.039039286002228835,1,AIG-CB,financials
2021-09-07,3.413508080454392,1.2762164993802132,0.6890105365898227,-0.04047670311415885,0,AIG-CB,financials
2021-09-08,3.373031377340233,1.1549846575293574,0.7083809093249145,0.2331324735524305,1,AIG-CB,financials
2021-09-09,3.6061638508926634,1.3854370094050672,0.7389279137176465,-0.013388073300298231,0,AIG-CB,financials
2021-09-10,3.592775777592365,1.2515981201063109,0.7724746473662127,-0.16984356676426415,0,AIG-CB,financials
2021-09-13,3.422932210828101,0.9949203364576807,0.7856472448787207,-0.10234186423835467,0,AIG-CB,financials
2021-09-14,3.3205903465897464,0.8125612072940677,0.8000950603784409,-0.06538901134314301,0,AIG-CB,financials
2021-09-15,3.2552013352466034,0.6592648877285952,0.7973023733124626,0.11747878803750922,1,AIG-CB,financials
2021-09-16,3.3726801232841126,0.725921360612103,0.7850358049233155,-0.34095952716866407,0,AIG-CB,financials
2021-09-17,3.0317205961154485,0.19072081602114738,0.6517574540216544,0.14875832561763502,1,AIG-CB,financials
2021-09-20,3.1804789217330836,0.3363551007170223,0.5316850792359263,0.2857199180803889,1,AIG-CB,financials
2021-09-21,3.4661988398134724,0.8050656085910038,0.4866820914391539,0.3946329823508776,1,AIG-CB,financials
2021-09-22,3.86083182216435,1.486431997561376,0.4742254123315831,0.5940156105452132,1,AIG-CB,financials
2021-09-23,4.454847432709563,2.2897291490210367,0.5225428352562527,0.45170448940075403,1,AIG-CB,financials
2021-09-24,4.906551922110317,2.6097001678607077,0.5793873968701094,1.591188406465136,1,AIG-CB,financials
2021-09-27,6.497740328575453,3.3210447840974293,0.8752673603752507,-0.1931608965538132,0,AIG-CB,financials
2021-09-28,6.30457943202164,2.4841185525678964,1.011787758777227,-0.37018946713911305,0,AIG-CB,financials
2021-09-29,5.934389964882527,1.824058997621449,1.0882301035034025,-0.12405614428472944,0,AIG-CB,financials
2021-09-30,5.810333820597798,1.509550571559443,1.1402184308763212,0.04584891423972692,1,AIG-CB,financials
2021-10-01,5.856182734837525,1.3793257098122647,1.1994428418583054,0.7665447532441689,1,AIG-CB,financials
2021-10-04,6.6227274880816935,1.7407759894225667,1.297441015680211,1.0904248679035504,1,AIG-CB,financials
2021-10-05,7.713152355985244,2.1238604596314468,1.4756133378268126,-0.5171894143867775,0,AIG-CB,financials
2021-10-06,7.1959629415984665,1.558368075234747,1.556539092313005,-0.5157224283665656,0,AIG-CB,financials
2021-10-07,6.680240513231901,1.1066287493046607,1.587013322160158,-0.7607529818919474,0,AIG-CB,financials
2021-10-08,5.9194875313399535,0.5601531489234689,1.5694743481174593,0.2596207166916997,1,AIG-CB,financials
2021-10-11,6.179108248031653,0.6496678347451531,1.5407225963045785,-0.15826994429534835,0,AIG-CB,financials
2021-10-12,6.020838303736305,0.4759903311786544,1.4867435840116583,-1.2368350963073595,0,AIG-CB,financials
2021-10-13,4.784003207428945,-0.4286430484562539,1.4128296753349383,0.9810295508097155,1,AIG-CB,financials
2021-10-14,5.765032758238661,0.1920449727118563,1.3320437211380753,1.1371154088839504,1,AIG-CB,financials
2021-10-15,6.902148167122611,0.974777866284996,1.230440669505192,0.5629361585735921,1,AIG-CB,financials
2021-10-18,7.465084325696203,1.360766612517215,1.1376765159766915,-0.45930346955057644,0,AIG-CB,financials
2021-10-19,7.005780856145627,0.9083788155880319,1.0037988917966334,0.045662158853460255,1,AIG-CB,financials
2021-10-20,7.051443014999087,0.9113693199883708,0.8755629909076942,-0.5062388207299904,0,AIG-CB,financials
2021-10-21,6.545204194269097,0.2438595605018887,0.7676737727127653,0.20147601777433977,1,AIG-CB,financials
2021-10-22,6.746680212043437,0.4293387786166611,0.6910025529399793,-0.3261967351648849,0,AIG-CB,financials
2021-10-25,6.420483476878552,-0.03713750766369703,0.6909376017410387,-0.1592413737800058,0,AIG-CB,financials
2021-10-26,6.261242103098546,-0.26426815345226295,0.6914726781358247,-1.3907699434191656,0,AIG-CB,financials
2021-10-27,4.87047215967938,-1.976260795100456,0.7692852404610768,-0.2518557419020695,0,AIG-CB,financials
2021-10-28,4.618616417777311,-1.9967459020905198,0.8576845611355415,-0.555919238553102,0,AIG-CB,financials
2021-10-29,4.062697179224209,-2.19409354805612,0.9930401989634788,1.7802096642164855,1,AIG-CB,financials
2021-11-01,5.842906843440694,-0.36230561821547763,0.9925940393331638,0.2614735184400132,1,AIG-CB,financials
2021-11-02,6.1043803618807075,-0.019110436632008808,0.9267333475099921,0.5755638671441403,1,AIG-CB,financials
2021-11-03,6.679944229024848,0.6469819682285818,0.9021186872618587,-0.06815245491075927,0,AIG-CB,financials
2021-11-04,6.611791774114089,0.5766379784747006,0.8999138545786219,-2.1107023611420246,0,AIG-CB,financials
2021-11-05,4.501089412972064,-1.5717213620563122,0.9676384033670385,0.5096650860688428,1,AIG-CB,financials
2021-11-08,5.010754499040907,-0.9598814538469096,0.9925967128349314,-0.7753478309257318,0,AIG-CB,financials
2021-11-09,4.235406668115175,-1.5390712543753478,1.0648314171844384,0.21035759130505483,1,AIG-CB,financials
2021-11-10,4.44576425942023,-1.3003462666005807,1.0855430760985367,-0.01271345546416569,0,AIG-CB,financials
2021-11-11,4.433050803956064,-1.2000191667896005,1.131395465641694,-0.5248126202004926,0,AIG-CB,financials
2021-11-12,3.9082381837555715,-1.4761525429409608,1.1738714764320415,-0.19043062238910125,0,AIG-CB,financials
2021-11-15,3.7178075613664703,-1.488183090266835,1.1664425973838917,-0.8156158565969562,0,AIG-CB,financials
2021-11-16,2.902191704769514,-1.8955695726541724,1.2377897293088937,0.12999547696034597,1,AIG-CB,financials
2021-11-17,3.03218718172986,-1.604827038877906,1.255810271620993,-0.7926517013074061,0,AIG-CB,financials
2021-11-18,2.239535480422454,-1.9191080487184105,1.3510060295690411,-0.1283556596726214,0,AIG-CB,financials
2021-11-19,2.1111798207498325,-1.775598300131559,1.401954025939624,1.1711608317444657,1,AIG-CB,financials
2021-11-22,3.282340652494298,-0.8522248522857534,1.3625972174394492,1.225215736497418,1,AIG-CB,financials
2021-11-23,4.507556388991716,0.11718671835856394,1.2941808762098772,-0.27519139068753873,0,AIG-CB,financials
2021-11-24,4.232364998304178,-0.07109998628752796,1.2886813002016742,-0.18088444643256452,0,AIG-CB,financials
2021-11-26,4.051480551871613,-0.18954546741523176,1.2880966199827588,-1.1245090410902279,0,AIG-CB,financials
2021-11-29,2.926971510781385,-0.9912503846478267,1.3234553589048887,-0.7207556757839981,0,AIG-CB,financials
2021-11-30,2.206215834997387,-1.3799775781025343,1.3411788628373018,0.3004588627703697,1,AIG-CB,financials
2021-12-01,2.5066746977677568,-1.0603024154827412,1.2925110732116598,0.20141050592731347,1,AIG-CB,financials
2021-12-02,2.70808520369507,-0.8552496383988247,1.1346969495217327,-0.3530748218642401,0,AIG-CB,financials
2021-12-03,2.35501038183083,-1.184528614352854,0.9376598374768607,-0.22449796755636697,0,AIG-CB,financials
2021-12-06,2.130512414274463,-1.281170298989507,0.9496427029270689,0.25221486149598604,1,AIG-CB,financials
2021-12-07,2.382727275770449,-0.9390600967854055,0.8870974348014845,-0.4846393082976945,0,AIG-CB,financials
2021-12-08,1.8980879674727547,-1.3348702913084742,0.8995714295740855,-0.40976426924324727,0,AIG-CB,financials
2021-12-09,1.4883236982295074,-1.6081826922755,0.9095380919455099,-0.7045998808517453,0,AIG-CB,financials
2021-12-10,0.7837238173777621,-2.0650362333112255,0.9611632556065388,-0.18484129189589993,0,AIG-CB,financials
2021-12-13,0.5988825254818622,-1.933557277349229,1.0365405159782632,0.15837671225573047,1,AIG-CB,financials
2021-12-14,0.7572592377375926,-1.5728031712879242,1.0794779413559012,-0.34259877875320655,0,AIG-CB,financials
2021-12-15,0.4146604589843861,-1.6444414426155702,1.1651546210829666,0.15223593374307853,1,AIG-CB,financials
2021-12-16,0.5668963927274646,-1.3487671472006677,1.2163167498374707,0.4842632830517104,1,AIG-CB,financials
2021-12-17,1.051159675779175,-0.8821407769657946,1.2433911095908106,-0.0765252007753574,0,AIG-CB,financials
2021-12-20,0.9746344750038176,-0.8785928809663119,1.2708319827800512,1.6640496651319907,1,AIG-CB,financials
2021-12-21,2.6386841401358083,0.4648643704097969,1.247005782060777,-0.1720501282606932,0,AIG-CB,financials
2021-12-22,2.466634011875115,0.4582172021562189,1.112320851272691,0.6120066857414557,1,AIG-CB,financials
2021-12-23,3.0786406976165708,1.163502374693107,1.0136442131947625,-0.42298362130966183,0,AIG-CB,financials
2021-12-27,2.655657076306909,0.9187390126187934,0.8992597356453058,-0.19756061722809903,0,AIG-CB,financials
2021-12-28,2.45809645907881,0.7452850341042414,0.8749245015437032,-0.1367617114148274,0,AIG-CB,financials
2021-12-29,2.3213347476639825,0.5803081231372614,0.8780688389622168,0.28243425302787273,1,AIG-CB,financials
2021-12-30,2.6037690006918552,0.8920625642507757,0.8823708665167892,0.05869532114645182,1,AIG-CB,financials
2021-12-31,2.662464321838307,0.9637563151033928,0.8800008568073043,0.9618543259523094,1,AIG-CB,financials
2022-01-03,3.6243186477906164,1.81376761493136,0.9629101773133436,0.4080628196086096,1,AIG-CB,financials
2022-01-04,4.032381467399226,1.9132878106904323,1.0764008693014908,-0.3349215475200964,0,AIG-CB,financials
2022-01-05,3.6974599198791296,1.4538746404838183,1.1409556482624814,-0.098702737270834,0,AIG-CB,financials
2022-01-06,3.5987571826082956,1.2373157836082436,1.1921534538227627,0.6007333756777697,1,AIG-CB,financials
2022-01-07,4.199490558286065,1.5303506827345026,1.267843599158597,1.2174895448758818,1,AIG-CB,financials
2022-01-10,5.416980103161947,2.0894373672816586,1.400411466732021,0.1607616724327059,1,AIG-CB,financials
2022-01-11,5.577741775594653,1.909398871488494,1.486274450279923,0.05784813472278216,1,AIG-CB,financials
2022-01-12,5.635589910317435,1.7186180367450778,1.542996932699945,0.531232604354237,1,AIG-CB,financials
2022-01-13,6.166822514671672,1.8387450254301922,1.5746864414074548,0.36067988195140543,1,AIG-CB,financials
2022-01-14,6.527502396623078,1.8490987934636272,1.599750350259012,-0.5969225311792954,0,AIG-CB,financials
2022-01-18,5.930579865443782,1.3509207021305814,1.5672295927550144,-1.0926199370435512,0,AIG-CB,financials
2022-01-19,4.837959928400231,0.5809625320512295,1.4311020870752844,-0.3138913976790718,0,AIG-CB,financials
2022-01-20,4.524068530721159,0.30276482401816757,1.3979697816458345,-1.1092245630124893,0,AIG-CB,financials
2022-01-21,3.41484396770867,-0.541218515164277,1.3550515463404753,-0.8646912131994,0,AIG-CB,financials
2022-01-24,2.55015275450927,-1.1373128983958356,1.381893939778815,1.2574710740068795,1,AIG-CB,financials
2022-01-25,3.8076238285161494,-0.2772420599876479,1.3409692077227768,-0.6426558394771504,0,AIG-CB,financials
2022-01-26,3.164967989038999,-0.806300632746344,1.3019616243244074,-0.7670513699802299,0,AIG-CB,financials
2022-01-27,2.397916619058769,-1.404608187328269,1.296199866609986,-0.5576217147185147,0,AIG-CB,financials
2022-01-28,1.8402949043402543,-1.7255892874975143,1.3561169925601444,0.6228687178552974,1,AIG-CB,financials
2022-01-31,2.4631636221955517,-1.2475157901754754,1.3685335412688866,0.5826696347889921,1,AIG-CB,financials
2022-02-01,3.045833256984544,-0.7901435898861949,1.3866761836873354,-0.9123630290781932,0,AIG-CB,financials
2022-02-02,2.1334702279063507,-1.3123766807475987,1.4577299284243241,-0.6490338307921135,0,AIG-CB,financials
2022-02-03,1.4844363971142371,-1.5658140487814052,1.5656223173202957,1.5656154914113287,1,AIG-CB,financials
2022-02-04,3.050051888525566,-0.5444735319417088,1.5766104559188303,1.1373039320789573,1,AIG-CB,financials
2022-02-07,4.187355820604523,0.17728443381574868,1.5764948987182532,0.09206118300534172,1,AIG-CB,financials
2022-02-08,4.279417003609865,0.27833267542020296,1.5392635552718474,-0.535711564928647,0,AIG-CB,financials
2022-02-09,3.743705438681218,-0.01049574571754966,1.4846400614768465,-0.08185621723268355,0,AIG-CB,financials
2022-02-10,3.6618492214485343,0.0008807564960445053,1.41743222902105,-0.19477602950101414,0,AIG-CB,financials
2022-02-11,3.46707319194752,-0.04541794215136284,1.28892124892621,-1.0924101808102478,0,AIG-CB,financials
2022-02-14,2.3746630111372724,-0.8570669374371495,1.1006239081839804,0.8678598467308873,1,AIG-CB,financials
2022-02-15,3.2425228578681597,0.06457830107308905,0.9129124469470553,-0.35813120349897787,0,AIG-CB,financials
2022-02-16,2.884391654369182,-0.24363303985952997,0.8270571801808347,1.2776660622961344,1,AIG-CB,financials
2022-02-17,4.162057716665316,1.372375430048094,0.7973533510545804,0.044425802699414874,1,AIG-CB,financials
2022-02-18,4.206483519364731,1.3174338627675615,0.8342824670238115,0.30370531274316903,1,AIG-CB,financials
2022-02-22,4.5101888321079,1.4839438159860465,0.8792890054039194,0.36472059564714954,1,AIG-CB,financials
2022-02-23,4.87490942775505,1.705714446879266,0.9475043144975301,-0.4533890680687094,0,AIG-CB,financials
2022-02-24,4.42152035968634,1.1201266105195504,0.9819917684194664,0.5030962742782421,1,AIG-CB,financials
2022-02-25,4.9246166339645825,1.449533679764123,1.0187527239043168,-0.8931335218535352,0,AIG-CB,financials
2022-02-28,4.031483112111047,0.4976981464627683,0.9524316210089258,-2.0170304693808063,0,AIG-CB,financials
2022-03-01,2.014452642730241,-1.5447987765298412,0.9843168515543523,1.6657104147931463,1,AIG-CB,financials
2022-03-02,3.6801630575233872,0.11598295617431921,0.9779234855582144,-1.0099256056742547,0,AIG-CB,financials
2022-03-03,2.6702374518491325,-0.9788731781641368,0.9432698031789697,-2.5567949655267412,0,AIG-CB,financials
2022-03-04,0.11344248632239129,-3.0059254165878446,1.134953901805004,-0.8852372048870052,0,AIG-CB,financials
2022-03-07,-0.7717947185646139,-2.7621082305076476,1.4864485067151445,1.0464976004572577,1,AIG-CB,financials
2022-03-08,0.2747028818926438,-1.767963672145939,1.619717334890166,0.9735019066706698,1,AIG-CB,financials
2022-03-09,1.2482047885633136,-1.054377402898034,1.648877228428219,-0.545656159210175,0,AIG-CB,financials
2022-03-10,0.7025486293531387,-1.2437186881592415,1.7143243314187728,-0.10676590706351874,0,AIG-CB,financials
2022-03-11,0.5957827222896199,-1.1766003553719127,1.7725643045534851,-0.31199100367086174,0,AIG-CB,financials
2022-03-14,0.2837917186187582,-1.21657628284106,1.839939469668308,0.31557726996170743,1,AIG-CB,financials
2022-03-15,0.5993689885804656,-0.9706278825394615,1.88958588823303,0.5268437744787917,1,AIG-CB,financials
2022-03-16,1.1262127630592573,-0.6319584141430065,1.9011147624042322,0.8283482494660959,1,AIG-CB,financials
2022-03-17,1.9545610125253532,-0.17205473484748143,1.8981499642195412,-0.022280246278207017,0,AIG-CB,financials
2022-03-18,1.9322807662471462,-0.12854513577012958,1.846643874384611,0.2788022657317413,1,AIG-CB,financials
2022-03-21,2.2110830319788874,0.07916146809550852,1.7836354724855885,0.6926666536401029,1,AIG-CB,financials
2022-03-22,2.9037496856189904,0.5370369157531601,1.7022736923618165,0.005348007806340149,1,AIG-CB,financials
2022-03-23,2.9090976934253305,0.6445142729322029,1.5792084842528005,0.5512563248105877,1,AIG-CB,financials
2022-03-24,3.4603540182359183,1.0700151946365732,1.5113215756425995,0.03787594267920724,1,AIG-CB,financials
2022-03-25,3.4982299609151255,1.2448483683140792,1.386781209818632,-0.5307719642688795,0,AIG-CB,financials
2022-03-28,2.967457996646246,0.9503254251474113,1.3140357868064043,-0.28708433781511644,0,AIG-CB,financials
2022-03-29,2.6803736588311295,0.6978940693186314,1.3302609521269417,-0.020682383201801713,0,AIG-CB,financials
2022-03-30,2.659691275629328,0.754515601996162,1.2706462695960614,0.2602017811298154,1,AIG-CB,financials
2022-03-31,2.9198930567591432,0.9411747055027001,1.2818464296364407,0.2590093709571022,1,AIG-CB,financials
2022-04-01,3.1789024277162454,1.0384418297930011,1.2636026132168987,-0.3859568900385355,0,AIG-CB,financials
2022-04-04,2.79294553767771,0.67117015163661,1.1144475139807786,0.22208803311112035,1,AIG-CB,financials
2022-04-05,3.0150335707888303,0.7918354196138748,1.0520562543439376,-0.6140515812644622,0,AIG-CB,financials
2022-04-06,2.400981989524368,0.15673458223113684,1.0295428233276118,-0.1635478590661137,0,AIG-CB,financials
2022-04-07,2.2374341304582543,-0.0818695156855748,0.9640605438680724,0.44627092195290885,1,AIG-CB,financials
2022-04-08,2.683705052411163,0.2998060516780663,0.8770591325859415,-0.28689250345297523,0,AIG-CB,financials
2022-04-11,2.396812548958188,-0.18020915274682658,0.7191416604862108,0.09564340459183995,1,AIG-CB,financials
2022-04-12,2.492455953550028,-0.23011489222202874,0.5588810517909321,0.8920531119063497,1,AIG-CB,financials
2022-04-13,3.3845090654563776,1.4128831281136138,0.4604283474297234,0.6402802492289652,1,AIG-CB,financials
2022-04-14,4.024789314685343,2.3446078336428324,0.5063961063650202,0.44386379798184095,1,AIG-CB,financials
2022-04-18,4.468653112667184,2.5936304265000727,0.5800153496041862,0.2431221155087826,1,AIG-CB,financials
2022-04-19,4.711775228175966,2.416382380628128,0.6714305555595379,0.054169949645569204,1,AIG-CB,financials
2022-04-20,4.765945177821536,2.0653382519108154,0.7666991776479442,-0.9079295292830878,0,AIG-CB,financials
2022-04-21,3.858015648538448,0.8071748396234677,0.7781681011751143,-1.08234665904385,0,AIG-CB,financials
2022-04-22,2.775668989494598,-0.5367039468888317,0.782544450763387,-1.0113161978941747,0,AIG-CB,financials
2022-04-25,1.7643527916004231,-1.5986177034572187,0.8411123133824885,-0.853108946296075,0,AIG-CB,financials
2022-04-26,0.9112438453043481,-2.1499034627548523,0.9744229495838344,-0.5071436851256763,0,AIG-CB,financials
2022-04-27,0.4041001601786718,-2.193643451534823,1.1342979561925568,0.705026336149011,1,AIG-CB,financials
2022-04-28,1.1091264963276828,-1.4190371691443444,1.202005659658334,-0.19766811083145086,0,AIG-CB,financials
2022-04-29,0.9114583854962319,-1.4146477371468127,1.2744777646777787,0.8336050331519687,1,AIG-CB,financials
2022-05-02,1.7450634186482006,-0.6973384399824021,1.287237373953786,-0.18522373337024334,0,AIG-CB,financials
2022-05-03,1.5598396852779572,-0.7801383327346353,1.30900956938056,2.420439416731753,1,AIG-CB,financials
2022-05-04,3.9802791020097104,1.0057837184855056,1.3431999070483516,-0.1466400326705326,0,AIG-CB,financials
2022-05-05,3.8336390693391778,0.8277829783196394,1.3683486374877176,-0.19602791289892707,0,AIG-CB,financials
2022-05-06,3.6376111564402507,0.6283953701546136,1.379161889922803,-1.3714870528944516,0,AIG-CB,financials
2022-05-09,2.266124103545799,-0.3497485684897591,1.3837056180665324,-0.7844037567319475,0,AIG-CB,financials
2022-05-10,1.4817203468138516,-0.8665595573086041,1.4108646029500072,-0.012081019503696666,0,AIG-CB,financials
