Date,ACGL,AFL,AIG,ALL,AON,APO,AXP,BAC,BEN,BK,BRK-B,BRO,BX,C,CB,CFG,CME,COF,COIN,FIS,FISV,FITB,GPN,GS,HBAN,HIG,IBKR,ICE,IVZ,JPM,KEY,KKR,MA,MET,MMC,MS,NDAQ,PFG,PGR,PNC,PRU,PYPL,RF,SCHW,SPGI,STT,SYF,TFC,TROW,TRV,USB,V,WFC,WRB,XYZ
2021-04-15,0.004986340697041625,-0.0007566847934605825,-0.017477356009728218,0.00971608635367427,0.006940197452197205,0.015564906893648534,0.00752966693376389,-0.028585675940866473,0.017809026135330308,-0.012952339508456645,0.006018076015724905,0.015343133201380033,0.02115388562790077,-0.0050750852628465015,-0.012248008083289963,-0.0184535848124473,-0.013154816246675027,-0.006629051317500023,-0.01684537224278082,0.018468008816866277,0.013564798755543173,-0.0134892004449495,0.01991676890477212,0.00954244330891818,-0.015892697081424823,0.011798475873936676,0.018872988008576508,0.01412999025525008,0.027182062907478377,0.006348838552490799,-0.009615284622361941,-0.003577438100778485,0.021595687080367076,-0.006854699514013962,0.012117286162873109,0.00037117205400649667,0.01657782949574993,0.0015860640546794258,0.0331341961975411,-0.019080767274281207,-0.0004106503117352611,0.02541077792819424,-0.012246894801615449,-0.02876612424867453,0.008171478365144758,-0.0019614013608568737,-0.005301399762110526,-0.041380229773370525,0.013892074762194673,-0.006884126222474585,-0.021708690490009785,0.01937118378420588,0.005953720674049201,-0.0010062758332626265,0.018111427191658702
2021-04-16,-0.005705815656563917,0.011735804497009505,0.009430072282050173,0.005016731360132143,0.011078272196888506,0.026473121235314867,0.009829382404149767,0.010583392879314202,-0.007923348397218422,-0.04040833447574321,0.011035039538823233,0.011843860141519835,-0.0046454188939979435,-0.001240817684204698,0.0041332939791640655,0.003357680207505709,0.017299754887135643,0.013420397897193626,0.05964368706429135,-0.0009164350997425963,-0.003505157696845451,0.0044702399738594245,0.0007351133152153633,0.011106168879329248,0.004968924899080296,-0.009567997680059004,-0.0014347123108986448,0.007258467828983317,-0.009690730524301139,0.007426075451398839,0.0038833376987097434,0.007369467144299424,-0.0008280674282550304,0.01235953632968867,0.0037806691986657093,-0.027592153505101247,0.0007497195321273242,0.0011084938737224714,-0.01633459641187618,0.023285324711966426,0.016238322654007042,-0.015073025246145066,0.010968129657566772,-0.011603179106990491,0.007998284546601342,-0.07028097549545065,0.0026648786845850925,0.010835327756859359,0.0026503609245622783,0.010300537603668891,0.027161319525793592,0.0005745072512952643,0.037878820784148504,0.006296562060944533,-0.026531780542084937
2021-04-19,-0.009481088469473375,0.0020581040843570264,-0.007855736794313284,0.00523741555791446,-0.013758731801552515,-0.0015512450129340216,-0.00966722284868271,0.0005108004370850683,-0.002662289785316796,0.016062624624548327,-0.006725172433129645,-0.0014127283487065379,0.00025226955159540765,-0.004416569882690791,-0.006512177383123041,-0.004907694164940524,-0.009586642723211747,-0.009291774586607904,-0.02631578947368418,-0.0026210265265710353,0.0003197770940794875,-0.00863851708201413,-0.008723569926913366,0.002278678158660785,-0.0191594644528279,0.007245384909408292,0.01058106987999552,-0.008200178083046739,-0.003387123399293368,-0.004240138713831665,-0.01257234569737764,0.0,-0.01038386792440571,0.0004757331364975137,-0.002275523227114995,0.01832304202262547,-0.009614662732234991,0.0006325907580186918,0.005366632991541831,-0.006373628744366977,-0.0034384395288376,-0.0072627394050621685,-0.014151230590654262,0.017609090086672552,-0.0043113544029693696,0.005719421891681842,-0.015946056950452814,-0.007607233366292765,-0.004386584787148595,-0.010067377655286869,-0.0024198506550864307,-0.002738523988041197,0.0009121321458744891,0.01063649522489496,-0.04205390088162553
2021-04-20,-0.011586873713636203,-0.018110630189807075,-0.025679447752951723,0.00024437617560280067,-0.0042829739505413356,-0.0033016196415733834,-0.02315865682467,-0.027827527480187797,-0.029362558903395897,-0.004913556385661377,-0.00884262298969063,-0.0022230628186517,0.0025220592771908468,-0.032441499290271625,0.0,-0.04259141288416979,0.0025779371035876686,-0.02887521554799355,-0.03657655458192566,-0.0028903148202304996,-0.004555260188089272,-0.03776096610294255,-0.013293398317708482,-0.032673670481338735,-0.04410830426481094,-0.014985605405485769,-0.04020163309069291,0.0001669826239845129,-0.026057552568711673,-0.02214204482235882,-0.028403756393487467,-0.013318165631660217,-0.014470627832004146,-0.030744603597280484,0.0015729409047435805,-0.03423714863684546,0.006619095700142852,-0.02782169084902153,0.005035728869101419,-0.033704827112640445,-0.02557359553733196,-0.012989478830414902,-0.04306186997743133,-0.033242405855189894,0.006959940629551298,-0.028310056800814,-0.0284801413742366,-0.02874578031247388,-0.002767519607485558,0.00874457458260891,-0.025987471417535768,-0.011116482981355369,-0.030537721022317776,-0.0011144823529833925,0.0006929367287999977
2021-04-21,0.01656472707974599,0.01730368540730942,0.027015026299732625,0.008382738584792104,-0.00562116562043069,0.019095855523064253,0.014334976132134969,0.016806707566167756,0.016844087293693466,0.013095819068200454,0.016125934414949805,0.008709509207321942,0.01018853119964147,0.012322778979549476,0.020777902173415574,0.0311401233941615,0.004123966346395891,0.010722502974080506,-0.027741392972072676,0.004348151464268923,0.002087364654195456,0.025246939182584915,0.010045733976963511,0.010214468879903071,0.02175352135287234,0.026167324111902257,-0.011043804926055723,-0.0019201488978954906,0.021713820792250038,0.008507740042404732,0.03024210864356003,0.009505553867462657,0.017178626705841804,0.02436219346599966,0.0014133851909430284,0.025359138011175064,-0.0022545995666031216,0.022601761128026254,0.014229853532602421,0.019798423799309628,0.019891549768210615,0.0017397627282904615,0.027499804823603924,0.02684877344492964,0.009760952739321427,0.019592731978412603,0.015415589559605758,0.018296155997268748,0.01500954459618864,0.010595642040937214,0.01369625632934901,0.018676243980954244,0.01645523038134966,-0.0013634055697726577,-0.0010183299389001643
2021-04-22,-0.006267226122379399,-0.010467409064532918,-0.006415539642681489,-0.0019371776281422726,-0.010064406162270334,0.007839425541082745,-0.00013583450372089967,-0.009297180580874698,-0.03076402697354963,-0.013562265232932358,-0.009918745726490652,0.003413926063988937,0.03299735997063258,-0.011889620247979349,0.011207596860304703,-0.019527430084724018,-0.004058577476403591,0.0006771196755832598,-0.059213902364691484,0.0005904134612038092,-0.0015222115195544506,-0.013383091497430333,0.00469374548368795,-0.013183374885976096,-0.06709681179569249,-0.011712173755176192,-0.03459075170549686,0.002593218165149125,-0.02504741057553994,-0.021057311014853086,-0.02103716761465657,0.011676248222172392,0.0006786152286857305,-0.011971509821953608,-0.0048614343608281985,-0.012113478562057245,0.0025107969556270593,-0.019876059052641448,-0.010473191659466363,-0.007365894329861344,-0.012151531081575295,-0.0098909952393198,-0.012652033946326302,-0.00917406937886478,0.0014369501928301887,-0.01796867103925559,-0.007466360276322637,-0.01602966237691572,-0.02187487257210008,-0.009594971270418418,-0.014564043709991203,0.0005275169730929452,-0.012488400667679422,-0.0012411681445773093,-0.0005708435867418649
2021-04-23,0.008829432507694523,0.008122441768819044,0.018940965666003118,0.01124059390861154,-0.0011248126337817244,0.009106249783166431,-0.019230936079591143,0.021376240047020323,0.026160038663271656,0.02255626948324574,0.009164784724883246,0.010206144597146416,0.051349973331424215,0.02248946406550334,0.014018561527064488,0.04052824620085538,0.005724284357534248,0.020150253873136625,-0.006304331322400603,0.0031468651134418657,0.011153008266718167,0.040151833604853415,0.0034233035062971595,0.025691772399958346,0.030428690052241913,0.025052205095973834,0.03399625396714523,0.011932509490776733,0.03191928456775961,0.019135334918330527,0.03798073158111448,0.02568860057019684,0.009651580165016993,0.01437794963230754,0.005988272709113618,0.03397624884398942,0.017217570159605344,0.017358951361809316,0.006090819685560467,0.02416010272729352,0.018193250048593956,0.014336311011515557,0.01675686330708559,0.03611099314861277,0.012601000687428199,0.030622773358307986,0.02006017637196411,0.03150742643191817,0.018712914952342175,0.012638934683300462,0.019052641443215945,0.010677922944129392,0.027166134207012194,0.011185774938896387,0.00538530481066779
2021-04-26,0.004001042895445339,0.0,0.004013462121790434,0.0019991536010071087,-0.005933545170206944,0.025192819487865448,0.04164102837443684,0.005870417903790726,0.01393601180622217,0.010714318526344746,-0.004118043935302018,-0.013470968768413472,-0.0014904786370539824,0.011487830491546225,-0.01908291262609063,0.018027749789416125,-0.012637982501323197,0.019236501039265663,0.04437586478243305,0.005424615974462199,0.004205732604426027,0.01147631988736153,0.006638420214832852,0.01228776765344608,0.020134249436735807,0.005268839793765467,-0.012960318511446856,-0.00338085883820749,0.0007542019034576519,0.0024636059001297284,0.02407334164471364,0.008529909183010664,0.0010591662365906362,0.0,-0.0036812666564758345,0.007041408475273236,-0.0150180343850298,-0.005900261271614249,-0.00893220716132248,0.012356809390814627,0.00030462796362229483,0.021388578921982093,0.0232672510184595,0.00938329495539758,-0.010846605864595404,0.0023425144113415897,0.019419901488210156,0.0017355442550921474,0.001456205910540076,-0.013368173614046963,0.009785138391804837,0.0014783240724294266,0.006383862737466162,-0.011307853939809598,0.03790127774328189
2021-04-27,0.00846828402668387,0.002997825279111188,0.019145700659424447,0.004309744968307383,0.018604111532541268,0.011736631961480448,0.00013287186518873284,0.011925757994013964,-0.000335331237761749,0.015690493331588007,0.010300556360514301,0.041566366167702595,0.01722339898462466,0.010941993349639079,0.003432901281702261,0.007870435451148738,0.00043966570690923135,0.004772506742791949,-0.008340475713052964,-0.006695634623517188,-0.03864084766278886,0.012119810803764342,-0.00851831650607493,0.00905341034775975,0.0,0.011792189508998296,0.0006911584246223068,0.003061524515316716,-0.0026384207992297126,0.00458331059411754,0.008462705170741769,0.019255090356096183,0.004129542792524754,0.009077974348487672,0.039386732682350045,0.005397254747212976,0.004811574448192468,0.008982957273947934,0.000500801033986642,0.018530912364945973,0.007815010514432341,-0.010672635997111435,0.0056846037170341646,0.027593363133004534,0.0005468553338234816,0.011562168431786146,-0.017844269110099065,0.010048318993012284,0.0003356725879775091,-0.003403163953397792,0.009171022128402484,-0.001866798549879034,0.021522578340197773,0.0016161114246715513,-0.007741372925884282
2021-04-28,-0.024697519220674646,-0.00018671961692673378,-0.004747996774462471,-0.003893780398571578,0.01963296282796856,0.004350295343785504,0.01449852210437208,0.0037612533659141523,0.010395771166890055,0.012976236321379897,-0.002557945203967016,0.010796328671395017,0.004966885912768948,-0.0010958804645878617,-0.015246183072592956,0.010282484456497487,-0.018361160462077475,0.03893503636081319,-0.013079510619308787,0.010601824192544962,0.014466500524889181,0.014012483492060746,0.006327920905732309,0.004269467049396569,0.00657905762737121,-0.027338351691035268,-0.006215696598163123,-0.017817621243821802,0.02910037515081676,0.006479154240884855,0.004662124021081793,0.0012358942541619289,0.016912071865644362,0.005839639117984019,0.0136146662873311,0.009395170296288002,-0.0071518634839981,0.012559765839215586,0.004503843542162045,0.009151149148408866,0.0051356031007225855,0.008444220310050321,0.008478544044812741,0.0031589910484957073,-0.010569071432407484,0.012280952685207014,0.05646943477232602,0.010977650469286004,0.0046396783860021,-0.009085300110478367,0.011145580606260364,0.015397546050883948,-0.0002219007001463824,-0.020851466278339337,0.0016155233577201944
