Date,AEP,AES,CMS,CNP,D,DUK,ED,EIX,ES,ETR,EXC,FE,NEE,NI,NRG,PCG,PEG,PPL,SO,SRE,VST,XEL
2021-01-05,-0.0013490578843140533,0.03356291875576911,-0.017782250661887655,0.010778025561729798,-0.012044852086213975,0.00044600278154272033,-0.011180326975202326,0.00529009683404813,0.007217921944288719,-0.013366251831189002,-0.0014573382750715513,0.011182732809037699,0.00741015558698388,-0.002657048109136695,0.014049816108666624,0.013923110794748617,0.00017927147471952232,0.001087625491299038,0.006570009614667249,-0.003150627895986302,0.033367985103682773,-0.009747379998843897
2021-01-06,0.007982300610135162,0.03996670960343751,0.020153573604491104,0.017616803038676077,0.021369994431774453,0.012924591811726227,0.021325394406011222,0.029764811055823293,0.04711007604925932,0.015822436834207254,0.03259547360795234,0.015415431557817882,0.04894988209625617,0.022202729563276957,0.011138240520660814,0.0,0.020990181244556982,0.018109351540500862,0.02443508889070256,0.003241423755636186,0.023713583189246545,0.02214722710671424
2021-01-07,-0.026681309029957245,-0.010008309353218059,-0.029800840591697297,-0.048747227355284584,-0.021459185065353048,-0.011219732861753151,-0.02031968103398163,-0.009102542700370364,-0.006507204312221404,-0.03451101296076464,-0.009893914919731017,-0.02211227497615853,0.01096557676008758,-0.03866239768131652,0.00483567118147854,-0.005654278643668187,-0.014232747914151855,-0.013162423196714457,-0.001143466234238777,-0.03158070381815736,-0.005421844234007822,-0.019560784417133825
2021-01-08,-0.008887021290431285,0.027901419786512838,-0.004659023992945266,-0.008141596820740893,0.0032892879115395957,0.0017798190940578884,0.00028619356294279363,0.00402906126007152,0.020101468819857526,0.006853642343938038,0.004282480094218055,0.009449993609040197,0.023205960030061368,-0.014459862878409502,0.04304840986057301,-0.00568650968054607,0.021568562341604203,0.0025233774798667508,0.007032836942423293,-0.0010006181012552906,0.040138827902041374,0.009208183997368558
2021-01-11,-0.0050518591427159976,0.0015737492207252846,-0.009535202531022913,0.0038630108847614864,-0.007240470543261601,-0.008439687453491329,-0.017159978719138547,-0.010112450248445981,-0.01239884044831474,-0.011519395342473704,-0.008291582503295314,0.009695842293614643,-0.017749519665886893,0.003209520184452863,0.01820065709375651,-0.0024510020284589373,-0.0057581332195379975,-0.001438395635126044,-0.005846941112886084,-0.01143792314332348,0.008575774890961396,-0.020681422513448622
2021-01-12,-0.011931997326451005,0.02199525807039948,-0.013303273045409902,-0.004329215838574152,-0.01568733780827336,-0.004031866599671585,-0.011785321018919936,0.013620878340010467,0.0031382629462926026,-0.017904479570388876,0.005255517000303911,0.009602813334046667,0.000752655427752158,-0.00045699174646463003,0.027693618574940126,-0.002456945188141324,0.006493390324089354,0.006481854396369613,-0.039046066343630836,-0.0034624723774074884,0.018422220835223824,-0.015527925948896182
2021-01-13,0.003982243281730025,0.03305141580060078,0.02483615284570373,0.00579731601778799,0.009925947393595091,0.02957361844835904,0.024882096255899766,0.01103831926630261,0.0074870209071644656,0.01024804914645605,0.01711032456728656,0.009839124174429559,0.026207128976585503,0.006401739677537099,0.014208830351924995,-0.006568096637291965,0.023191149849060677,0.005008919710691062,0.015131113857782541,0.026694899639545744,0.011131605326659688,0.025394393415938188
2021-01-14,0.008701400988985863,0.0212054186478563,0.0008652621160749607,0.001441027340009171,-0.01688804932326693,0.0010924274514438892,-0.016520561224800834,-0.02484176742746136,-0.006543948796949084,0.0037374672000540787,-0.005140241458071126,0.014939953279943463,0.008431328221023326,-0.006815413205348286,-0.028019322537837232,-0.022314164964499894,-0.015337531774637037,0.004271926560102779,-0.01122088325948023,0.011390854525678007,-0.021559394892003092,-0.0223041240651084
2021-01-15,0.020804031723321126,0.005464747002128734,0.013836224532173258,0.02925626295701189,0.01492523929908618,0.004909293402577619,0.01665194724366814,0.003894182665264534,-0.011164231055114882,0.013297948655584646,0.018318409404339375,0.013439893140024806,-0.00593737278765416,0.04894761095885358,0.014413408544668105,0.03465768533676927,0.027691216001804797,0.01276134646090088,0.010501371991084918,-0.0030194978904553027,0.008438577325088126,0.02202608250997562
2021-01-19,0.0029825483065797354,0.016666294183218078,-0.006311886558238777,0.010717555772645992,-0.015538163457966658,-0.018781902911063963,-0.00172402295366203,-0.016162976143069052,-0.01614549545193711,-0.0013649434628686397,-0.012453880820759933,-0.01768233391198548,0.009385567693635632,-0.0204970496088569,0.010044010905686518,-0.017156856563297462,-0.020208691659967637,-0.015050616819138107,0.023466493659676457,-0.005566562247542928,0.009298164622899785,-0.0038481552288628373
